UF;MUNICÍPIO;IBGE;Comp. CNES;Parcela;Indicador de Equidade e Dimensionamento;Classificação Componente Vínculo;Classificação Componente Qualidade;Teto eSF;Qtde. eSF Credenciadas;Qtde. eSF Homologadas;Qtde. eSF Pagas;Qtde. eSF Completas;Qtde. eSF Incompletas - 75%;Qtde. eSF Incompletas - 50%;Qtde. eSF Incompletas - 25%;Componente Equidade eSF;Vínculo e Acompanhamento territorial eSF;Qualidade eSF;Parcela Adicional - Qualidade;Valor Total eSF;Implantação eSF
MG;GONZAGA;312750;JAN/2025;3/12;ESTRATO 2;BOM;BOM;3;3;3;3;3;0;0;0;R$ 48.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 84.000,00 ;R$ 0,00 
MG;GOUVEIA;312760;JAN/2025;3/12;ESTRATO 3;BOM;BOM;6;6;6;6;6;0;0;0;R$ 84.000,00 ;R$ 36.000,00 ;R$ 36.000,00 ;R$ 0,00 ;R$ 156.000,00 ;R$ 0,00 
MG;GOVERNADOR VALADARES;312770;JAN/2025;3/12;ESTRATO 4;BOM;BOM;133;61;61;61;47;14;0;0;R$ 690.000,00 ;R$ 345.000,00 ;R$ 345.000,00 ;R$ 0,00 ;R$ 1.380.000,00 ;R$ 0,00 
MG;GRAO MOGOL;312780;JAN/2025;3/12;ESTRATO 2;BOM;BOM;7;6;6;6;6;0;0;0;R$ 96.000,00 ;R$ 36.000,00 ;R$ 36.000,00 ;R$ 0,00 ;R$ 168.000,00 ;R$ 0,00 
MG;GRUPIARA;312790;JAN/2025;3/12;ESTRATO 3;BOM;BOM;1;1;1;1;1;0;0;0;R$ 14.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 26.000,00 ;R$ 0,00 
MG;GUANHAES;312800;JAN/2025;3/12;ESTRATO 3;BOM;BOM;17;14;14;14;14;0;0;0;R$ 196.000,00 ;R$ 84.000,00 ;R$ 84.000,00 ;R$ 0,00 ;R$ 364.000,00 ;R$ 0,00 
MG;GUAPE;312810;JAN/2025;3/12;ESTRATO 3;BOM;BOM;7;5;5;5;5;0;0;0;R$ 70.000,00 ;R$ 30.000,00 ;R$ 30.000,00 ;R$ 0,00 ;R$ 130.000,00 ;R$ 0,00 
MG;GUARACIABA;312820;JAN/2025;3/12;ESTRATO 3;BOM;BOM;5;4;4;4;4;0;0;0;R$ 56.000,00 ;R$ 24.000,00 ;R$ 24.000,00 ;R$ 0,00 ;R$ 104.000,00 ;R$ 0,00 
MG;GUARACIAMA;312825;JAN/2025;3/12;ESTRATO 2;BOM;BOM;3;3;3;3;3;0;0;0;R$ 48.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 84.000,00 ;R$ 0,00 
MG;GUARANESIA;312830;JAN/2025;3/12;ESTRATO 3;BOM;BOM;10;7;7;7;7;0;0;0;R$ 98.000,00 ;R$ 42.000,00 ;R$ 42.000,00 ;R$ 0,00 ;R$ 182.000,00 ;R$ 0,00 
MG;GUARANI;312840;JAN/2025;3/12;ESTRATO 3;BOM;BOM;4;3;3;3;3;0;0;0;R$ 42.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 78.000,00 ;R$ 0,00 
MG;GUARARA;312850;JAN/2025;3/12;ESTRATO 3;BOM;BOM;2;2;2;2;2;0;0;0;R$ 28.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 52.000,00 ;R$ 0,00 
MG;GUARDA-MOR;312860;JAN/2025;3/12;ESTRATO 3;BOM;BOM;3;3;3;3;3;0;0;0;R$ 42.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 78.000,00 ;R$ 0,00 
MG;GUAXUPE;312870;JAN/2025;3/12;ESTRATO 4;BOM;BOM;26;12;12;12;10;1;1;0;R$ 135.000,00 ;R$ 67.500,00 ;R$ 67.500,00 ;R$ 0,00 ;R$ 270.000,00 ;R$ 0,00 
MG;GUIDOVAL;312880;JAN/2025;3/12;ESTRATO 3;BOM;BOM;4;3;3;3;3;0;0;0;R$ 42.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 78.000,00 ;R$ 0,00 
MG;GUIMARANIA;312890;JAN/2025;3/12;ESTRATO 3;BOM;BOM;4;3;3;3;3;0;0;0;R$ 42.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 78.000,00 ;R$ 0,00 
MG;GUIRICEMA;312900;JAN/2025;3/12;ESTRATO 3;BOM;BOM;4;3;3;3;3;0;0;0;R$ 42.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 78.000,00 ;R$ 0,00 
MG;GURINHATA;312910;JAN/2025;3/12;ESTRATO 3;BOM;BOM;3;3;3;3;3;0;0;0;R$ 42.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 78.000,00 ;R$ 0,00 
MG;HELIODORA;312920;JAN/2025;3/12;ESTRATO 3;BOM;BOM;3;3;3;3;3;0;0;0;R$ 42.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 78.000,00 ;R$ 0,00 
MG;IAPU;312930;JAN/2025;3/12;ESTRATO 3;BOM;BOM;6;6;6;6;6;0;0;0;R$ 84.000,00 ;R$ 36.000,00 ;R$ 36.000,00 ;R$ 0,00 ;R$ 156.000,00 ;R$ 0,00 
MG;IBERTIOGA;312940;JAN/2025;3/12;ESTRATO 3;BOM;BOM;3;3;3;3;3;0;0;0;R$ 42.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 78.000,00 ;R$ 0,00 
MG;IBIA;312950;JAN/2025;3/12;ESTRATO 4;BOM;BOM;11;7;7;7;7;0;0;0;R$ 84.000,00 ;R$ 42.000,00 ;R$ 42.000,00 ;R$ 0,00 ;R$ 168.000,00 ;R$ 0,00 
MG;IBIAI;312960;JAN/2025;3/12;ESTRATO 2;BOM;BOM;3;4;4;4;4;0;0;0;R$ 64.000,00 ;R$ 24.000,00 ;R$ 24.000,00 ;R$ 0,00 ;R$ 112.000,00 ;R$ 0,00 
MG;IBIRACATU;312965;JAN/2025;3/12;ESTRATO 2;BOM;BOM;3;3;3;3;3;0;0;0;R$ 48.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 84.000,00 ;R$ 0,00 
MG;IBIRACI;312970;JAN/2025;3/12;ESTRATO 3;BOM;BOM;6;5;5;0;0;0;0;0;R$ 0,00 ;R$ 0,00 ;R$ 0,00 ;R$ 0,00 ;R$ 0,00 ;R$ 0,00 
MG;IBIRITE;312980;JAN/2025;3/12;ESTRATO 4;BOM;BOM;89;50;50;50;50;0;0;0;R$ 600.000,00 ;R$ 300.000,00 ;R$ 300.000,00 ;R$ 0,00 ;R$ 1.200.000,00 ;R$ 0,00 
MG;IBITIURA DE MINAS;312990;JAN/2025;3/12;ESTRATO 3;BOM;BOM;2;1;1;1;1;0;0;0;R$ 14.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 26.000,00 ;R$ 0,00 
MG;IBITURUNA;313000;JAN/2025;3/12;ESTRATO 3;BOM;BOM;1;1;1;1;1;0;0;0;R$ 14.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 26.000,00 ;R$ 0,00 
MG;ICARAI DE MINAS;313005;JAN/2025;3/12;ESTRATO 2;BOM;BOM;5;6;6;6;5;0;1;0;R$ 88.000,00 ;R$ 33.000,00 ;R$ 33.000,00 ;R$ 0,00 ;R$ 154.000,00 ;R$ 0,00 
MG;IGARAPE;313010;JAN/2025;3/12;ESTRATO 3;BOM;BOM;24;14;14;14;14;0;0;0;R$ 196.000,00 ;R$ 84.000,00 ;R$ 84.000,00 ;R$ 0,00 ;R$ 364.000,00 ;R$ 0,00 
MG;IGARATINGA;313020;JAN/2025;3/12;ESTRATO 3;BOM;BOM;6;6;6;6;6;0;0;0;R$ 84.000,00 ;R$ 36.000,00 ;R$ 36.000,00 ;R$ 0,00 ;R$ 156.000,00 ;R$ 0,00 
MG;IGUATAMA;313030;JAN/2025;3/12;ESTRATO 3;BOM;BOM;3;4;4;4;4;0;0;0;R$ 56.000,00 ;R$ 24.000,00 ;R$ 24.000,00 ;R$ 0,00 ;R$ 104.000,00 ;R$ 0,00 
MG;IJACI;313040;JAN/2025;3/12;ESTRATO 3;BOM;BOM;4;2;2;0;0;0;0;0;R$ 0,00 ;R$ 0,00 ;R$ 0,00 ;R$ 0,00 ;R$ 0,00 ;R$ 0,00 
MG;ILICINEA;313050;JAN/2025;3/12;ESTRATO 3;BOM;BOM;7;5;5;5;5;0;0;0;R$ 70.000,00 ;R$ 30.000,00 ;R$ 30.000,00 ;R$ 0,00 ;R$ 130.000,00 ;R$ 0,00 
MG;IMBE DE MINAS;313055;JAN/2025;3/12;ESTRATO 3;BOM;BOM;4;3;3;3;3;0;0;0;R$ 42.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 78.000,00 ;R$ 0,00 
MG;INCONFIDENTES;313060;JAN/2025;3/12;ESTRATO 3;BOM;BOM;4;3;3;3;3;0;0;0;R$ 42.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 78.000,00 ;R$ 0,00 
MG;INDAIABIRA;313065;JAN/2025;3/12;ESTRATO 2;BOM;BOM;3;4;4;4;4;0;0;0;R$ 64.000,00 ;R$ 24.000,00 ;R$ 24.000,00 ;R$ 0,00 ;R$ 112.000,00 ;R$ 0,00 
MG;INDIANOPOLIS;313070;JAN/2025;3/12;ESTRATO 3;BOM;BOM;3;3;3;3;3;0;0;0;R$ 42.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 78.000,00 ;R$ 0,00 
MG;INGAI;313080;JAN/2025;3/12;ESTRATO 3;BOM;BOM;1;1;1;1;1;0;0;0;R$ 14.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 26.000,00 ;R$ 0,00 
MG;INHAPIM;313090;JAN/2025;3/12;ESTRATO 3;BOM;BOM;12;10;10;9;9;0;0;0;R$ 126.000,00 ;R$ 54.000,00 ;R$ 54.000,00 ;R$ 0,00 ;R$ 234.000,00 ;R$ 0,00 
MG;INHAUMA;313100;JAN/2025;3/12;ESTRATO 3;BOM;BOM;3;3;3;3;3;0;0;0;R$ 42.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 78.000,00 ;R$ 0,00 
MG;INIMUTABA;313110;JAN/2025;3/12;ESTRATO 3;BOM;BOM;4;4;4;4;4;0;0;0;R$ 56.000,00 ;R$ 24.000,00 ;R$ 24.000,00 ;R$ 0,00 ;R$ 104.000,00 ;R$ 0,00 
MG;IPABA;313115;JAN/2025;3/12;ESTRATO 3;BOM;BOM;9;8;8;8;8;0;0;0;R$ 112.000,00 ;R$ 48.000,00 ;R$ 48.000,00 ;R$ 0,00 ;R$ 208.000,00 ;R$ 0,00 
MG;IPANEMA;313120;JAN/2025;3/12;ESTRATO 3;BOM;BOM;10;6;6;6;6;0;0;0;R$ 84.000,00 ;R$ 36.000,00 ;R$ 36.000,00 ;R$ 0,00 ;R$ 156.000,00 ;R$ 0,00 
MG;IPATINGA;313130;JAN/2025;3/12;ESTRATO 4;BOM;BOM;118;58;58;57;57;0;0;0;R$ 684.000,00 ;R$ 342.000,00 ;R$ 342.000,00 ;R$ 0,00 ;R$ 1.368.000,00 ;R$ 0,00 
MG;IPIACU;313140;JAN/2025;3/12;ESTRATO 3;BOM;BOM;2;2;2;2;2;0;0;0;R$ 28.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 52.000,00 ;R$ 0,00 
MG;IPUIUNA;313150;JAN/2025;3/12;ESTRATO 3;BOM;BOM;5;3;3;3;3;0;0;0;R$ 42.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 78.000,00 ;R$ 0,00 
MG;IRAI DE MINAS;313160;JAN/2025;3/12;ESTRATO 3;BOM;BOM;4;2;2;2;2;0;0;0;R$ 28.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 52.000,00 ;R$ 0,00 
MG;ITABIRA;313170;JAN/2025;3/12;ESTRATO 4;BOM;BOM;59;33;33;33;33;0;0;0;R$ 396.000,00 ;R$ 198.000,00 ;R$ 198.000,00 ;R$ 0,00 ;R$ 792.000,00 ;R$ 0,00 
MG;ITABIRINHA;313180;JAN/2025;3/12;ESTRATO 3;BOM;BOM;5;5;5;5;5;0;0;0;R$ 70.000,00 ;R$ 30.000,00 ;R$ 30.000,00 ;R$ 0,00 ;R$ 130.000,00 ;R$ 0,00 
MG;ITABIRITO;313190;JAN/2025;3/12;ESTRATO 4;BOM;BOM;28;17;17;16;16;0;0;0;R$ 192.000,00 ;R$ 96.000,00 ;R$ 96.000,00 ;R$ 0,00 ;R$ 384.000,00 ;R$ 0,00 
MG;ITACAMBIRA;313200;JAN/2025;3/12;ESTRATO 2;BOM;BOM;2;3;3;3;3;0;0;0;R$ 48.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 84.000,00 ;R$ 0,00 
MG;ITACARAMBI;313210;JAN/2025;3/12;ESTRATO 3;BOM;BOM;9;7;7;7;7;0;0;0;R$ 98.000,00 ;R$ 42.000,00 ;R$ 42.000,00 ;R$ 0,00 ;R$ 182.000,00 ;R$ 0,00 
MG;ITAGUARA;313220;JAN/2025;3/12;ESTRATO 3;BOM;BOM;7;5;5;5;5;0;0;0;R$ 70.000,00 ;R$ 30.000,00 ;R$ 30.000,00 ;R$ 0,00 ;R$ 130.000,00 ;R$ 0,00 
MG;ITAIPE;313230;JAN/2025;3/12;ESTRATO 2;BOM;BOM;5;6;6;6;6;0;0;0;R$ 96.000,00 ;R$ 36.000,00 ;R$ 36.000,00 ;R$ 0,00 ;R$ 168.000,00 ;R$ 0,00 
MG;ITAJUBA;313240;JAN/2025;3/12;ESTRATO 4;BOM;BOM;48;25;25;25;25;0;0;0;R$ 300.000,00 ;R$ 150.000,00 ;R$ 150.000,00 ;R$ 0,00 ;R$ 600.000,00 ;R$ 0,00 
MG;ITAMARANDIBA;313250;JAN/2025;3/12;ESTRATO 2;BOM;BOM;17;13;13;13;13;0;0;0;R$ 208.000,00 ;R$ 78.000,00 ;R$ 78.000,00 ;R$ 0,00 ;R$ 364.000,00 ;R$ 0,00 
MG;ITAMARATI DE MINAS;313260;JAN/2025;3/12;ESTRATO 3;BOM;BOM;2;2;2;2;2;0;0;0;R$ 28.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 52.000,00 ;R$ 0,00 
MG;ITAMBACURI;313270;JAN/2025;3/12;ESTRATO 2;BOM;BOM;11;11;11;11;11;0;0;0;R$ 176.000,00 ;R$ 66.000,00 ;R$ 66.000,00 ;R$ 0,00 ;R$ 308.000,00 ;R$ 0,00 
MG;ITAMBE DO MATO DENTRO;313280;JAN/2025;3/12;ESTRATO 3;BOM;BOM;1;1;1;1;1;0;0;0;R$ 14.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 26.000,00 ;R$ 0,00 
MG;ITAMOGI;313290;JAN/2025;3/12;ESTRATO 3;BOM;BOM;6;4;4;4;4;0;0;0;R$ 56.000,00 ;R$ 24.000,00 ;R$ 24.000,00 ;R$ 0,00 ;R$ 104.000,00 ;R$ 0,00 
MG;ITAMONTE;313300;JAN/2025;3/12;ESTRATO 3;BOM;BOM;8;6;6;6;6;0;0;0;R$ 84.000,00 ;R$ 36.000,00 ;R$ 36.000,00 ;R$ 0,00 ;R$ 156.000,00 ;R$ 0,00 
MG;ITANHANDU;313310;JAN/2025;3/12;ESTRATO 4;BOM;BOM;8;5;5;5;5;0;0;0;R$ 60.000,00 ;R$ 30.000,00 ;R$ 30.000,00 ;R$ 0,00 ;R$ 120.000,00 ;R$ 0,00 
MG;ITANHOMI;313320;JAN/2025;3/12;ESTRATO 3;BOM;BOM;6;5;5;5;5;0;0;0;R$ 70.000,00 ;R$ 30.000,00 ;R$ 30.000,00 ;R$ 0,00 ;R$ 130.000,00 ;R$ 0,00 
MG;ITAOBIM;313330;JAN/2025;3/12;ESTRATO 3;BOM;BOM;10;9;9;9;9;0;0;0;R$ 126.000,00 ;R$ 54.000,00 ;R$ 54.000,00 ;R$ 0,00 ;R$ 234.000,00 ;R$ 0,00 
MG;ITAPAGIPE;313340;JAN/2025;3/12;ESTRATO 3;BOM;BOM;7;3;3;3;3;0;0;0;R$ 42.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 78.000,00 ;R$ 0,00 
MG;ITAPECERICA;313350;JAN/2025;3/12;ESTRATO 4;BOM;BOM;11;8;8;8;8;0;0;0;R$ 96.000,00 ;R$ 48.000,00 ;R$ 48.000,00 ;R$ 0,00 ;R$ 192.000,00 ;R$ 0,00 
MG;ITAPEVA;313360;JAN/2025;3/12;ESTRATO 3;BOM;BOM;7;4;4;4;4;0;0;0;R$ 56.000,00 ;R$ 24.000,00 ;R$ 24.000,00 ;R$ 0,00 ;R$ 104.000,00 ;R$ 0,00 
MG;ITATIAIUCU;313370;JAN/2025;3/12;ESTRATO 3;BOM;BOM;7;5;5;5;5;0;0;0;R$ 70.000,00 ;R$ 30.000,00 ;R$ 30.000,00 ;R$ 0,00 ;R$ 130.000,00 ;R$ 0,00 
MG;ITAU DE MINAS;313375;JAN/2025;3/12;ESTRATO 4;BOM;BOM;7;5;5;5;5;0;0;0;R$ 60.000,00 ;R$ 30.000,00 ;R$ 30.000,00 ;R$ 0,00 ;R$ 120.000,00 ;R$ 0,00 
MG;ITAUNA;313380;JAN/2025;3/12;ESTRATO 4;BOM;BOM;51;23;23;23;22;0;1;0;R$ 270.000,00 ;R$ 135.000,00 ;R$ 135.000,00 ;R$ 0,00 ;R$ 540.000,00 ;R$ 0,00 
MG;ITAVERAVA;313390;JAN/2025;3/12;ESTRATO 3;BOM;BOM;3;3;3;3;3;0;0;0;R$ 42.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 78.000,00 ;R$ 0,00 
MG;ITINGA;313400;JAN/2025;3/12;ESTRATO 2;BOM;BOM;7;5;5;5;5;0;0;0;R$ 80.000,00 ;R$ 30.000,00 ;R$ 30.000,00 ;R$ 0,00 ;R$ 140.000,00 ;R$ 0,00 
MG;ITUETA;313410;JAN/2025;3/12;ESTRATO 3;BOM;BOM;3;3;3;3;3;0;0;0;R$ 42.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 78.000,00 ;R$ 0,00 
MG;ITUIUTABA;313420;JAN/2025;3/12;ESTRATO 4;BOM;BOM;53;15;15;15;15;0;0;0;R$ 180.000,00 ;R$ 90.000,00 ;R$ 90.000,00 ;R$ 0,00 ;R$ 360.000,00 ;R$ 0,00 
MG;ITUMIRIM;313430;JAN/2025;3/12;ESTRATO 3;BOM;BOM;3;2;2;2;2;0;0;0;R$ 28.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 52.000,00 ;R$ 0,00 
MG;ITURAMA;313440;JAN/2025;3/12;ESTRATO 4;BOM;BOM;20;8;8;8;8;0;0;0;R$ 96.000,00 ;R$ 48.000,00 ;R$ 48.000,00 ;R$ 0,00 ;R$ 192.000,00 ;R$ 0,00 
MG;ITUTINGA;313450;JAN/2025;3/12;ESTRATO 3;BOM;BOM;2;2;2;2;2;0;0;0;R$ 28.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 52.000,00 ;R$ 0,00 
MG;JABOTICATUBAS;313460;JAN/2025;3/12;ESTRATO 3;BOM;BOM;11;6;6;6;6;0;0;0;R$ 84.000,00 ;R$ 36.000,00 ;R$ 36.000,00 ;R$ 0,00 ;R$ 156.000,00 ;R$ 0,00 
MG;JACINTO;313470;JAN/2025;3/12;ESTRATO 2;BOM;BOM;6;6;6;6;6;0;0;0;R$ 96.000,00 ;R$ 36.000,00 ;R$ 36.000,00 ;R$ 0,00 ;R$ 168.000,00 ;R$ 0,00 
MG;JACUI;313480;JAN/2025;3/12;ESTRATO 3;BOM;BOM;4;2;2;2;2;0;0;0;R$ 28.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 52.000,00 ;R$ 0,00 
MG;JACUTINGA;313490;JAN/2025;3/12;ESTRATO 4;BOM;BOM;13;5;5;5;5;0;0;0;R$ 60.000,00 ;R$ 30.000,00 ;R$ 30.000,00 ;R$ 0,00 ;R$ 120.000,00 ;R$ 0,00 
MG;JAGUARACU;313500;JAN/2025;3/12;ESTRATO 3;BOM;BOM;2;2;2;2;2;0;0;0;R$ 28.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 52.000,00 ;R$ 0,00 
MG;JAIBA;313505;JAN/2025;3/12;ESTRATO 3;BOM;BOM;20;18;18;18;18;0;0;0;R$ 252.000,00 ;R$ 108.000,00 ;R$ 108.000,00 ;R$ 0,00 ;R$ 468.000,00 ;R$ 0,00 
MG;JAMPRUCA;313507;JAN/2025;3/12;ESTRATO 2;BOM;BOM;2;2;2;2;2;0;0;0;R$ 32.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 56.000,00 ;R$ 0,00 
MG;JANAUBA;313510;JAN/2025;3/12;ESTRATO 3;BOM;BOM;37;27;27;27;27;0;0;0;R$ 378.000,00 ;R$ 162.000,00 ;R$ 162.000,00 ;R$ 0,00 ;R$ 702.000,00 ;R$ 0,00 
MG;JANUARIA;313520;JAN/2025;3/12;ESTRATO 3;BOM;BOM;34;24;24;24;24;0;0;0;R$ 336.000,00 ;R$ 144.000,00 ;R$ 144.000,00 ;R$ 0,00 ;R$ 624.000,00 ;R$ 0,00 
MG;JAPARAIBA;313530;JAN/2025;3/12;ESTRATO 3;BOM;BOM;2;2;2;2;1;0;1;0;R$ 21.000,00 ;R$ 9.000,00 ;R$ 9.000,00 ;R$ 0,00 ;R$ 39.000,00 ;R$ 0,00 
MG;JAPONVAR;313535;JAN/2025;3/12;ESTRATO 3;BOM;BOM;4;4;4;4;4;0;0;0;R$ 56.000,00 ;R$ 24.000,00 ;R$ 24.000,00 ;R$ 0,00 ;R$ 104.000,00 ;R$ 0,00 
MG;JECEABA;313540;JAN/2025;3/12;ESTRATO 3;BOM;BOM;3;2;2;2;2;0;0;0;R$ 28.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 52.000,00 ;R$ 0,00 
MG;JENIPAPO DE MINAS;313545;JAN/2025;3/12;ESTRATO 3;BOM;BOM;3;4;4;4;4;0;0;0;R$ 56.000,00 ;R$ 24.000,00 ;R$ 24.000,00 ;R$ 0,00 ;R$ 104.000,00 ;R$ 0,00 
MG;JEQUERI;313550;JAN/2025;3/12;ESTRATO 3;BOM;BOM;6;5;5;5;5;0;0;0;R$ 70.000,00 ;R$ 30.000,00 ;R$ 30.000,00 ;R$ 0,00 ;R$ 130.000,00 ;R$ 0,00 
MG;JEQUITAI;313560;JAN/2025;3/12;ESTRATO 2;BOM;BOM;3;3;3;3;3;0;0;0;R$ 48.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 84.000,00 ;R$ 0,00 
MG;JEQUITIBA;313570;JAN/2025;3/12;ESTRATO 3;BOM;BOM;3;3;3;3;3;0;0;0;R$ 42.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 78.000,00 ;R$ 0,00 
MG;JEQUITINHONHA;313580;JAN/2025;3/12;ESTRATO 2;BOM;BOM;12;9;9;9;9;0;0;0;R$ 144.000,00 ;R$ 54.000,00 ;R$ 54.000,00 ;R$ 0,00 ;R$ 252.000,00 ;R$ 0,00 
MG;JESUANIA;313590;JAN/2025;3/12;ESTRATO 3;BOM;BOM;3;2;2;2;2;0;0;0;R$ 28.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 52.000,00 ;R$ 0,00 
MG;JOAIMA;313600;JAN/2025;3/12;ESTRATO 2;BOM;BOM;7;7;7;7;7;0;0;0;R$ 112.000,00 ;R$ 42.000,00 ;R$ 42.000,00 ;R$ 0,00 ;R$ 196.000,00 ;R$ 0,00 
MG;JOANESIA;313610;JAN/2025;3/12;ESTRATO 2;BOM;BOM;2;3;3;3;2;0;1;0;R$ 40.000,00 ;R$ 15.000,00 ;R$ 15.000,00 ;R$ 0,00 ;R$ 70.000,00 ;R$ 0,00 
MG;JOAO MONLEVADE;313620;JAN/2025;3/12;ESTRATO 4;BOM;BOM;42;16;16;16;16;0;0;0;R$ 192.000,00 ;R$ 96.000,00 ;R$ 96.000,00 ;R$ 0,00 ;R$ 384.000,00 ;R$ 0,00 
MG;JOAO PINHEIRO;313630;JAN/2025;3/12;ESTRATO 3;BOM;BOM;24;14;14;14;14;0;0;0;R$ 196.000,00 ;R$ 84.000,00 ;R$ 84.000,00 ;R$ 0,00 ;R$ 364.000,00 ;R$ 0,00 
MG;JOAQUIM FELICIO;313640;JAN/2025;3/12;ESTRATO 2;BOM;BOM;2;2;2;2;2;0;0;0;R$ 32.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 56.000,00 ;R$ 0,00 
MG;JORDANIA;313650;JAN/2025;3/12;ESTRATO 2;BOM;BOM;5;5;5;5;5;0;0;0;R$ 80.000,00 ;R$ 30.000,00 ;R$ 30.000,00 ;R$ 0,00 ;R$ 140.000,00 ;R$ 0,00 
MG;JOSE GONCALVES DE MINAS;313652;JAN/2025;3/12;ESTRATO 3;BOM;BOM;2;2;2;2;2;0;0;0;R$ 28.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 52.000,00 ;R$ 0,00 
MG;JOSE RAYDAN;313655;JAN/2025;3/12;ESTRATO 3;BOM;BOM;2;3;3;3;3;0;0;0;R$ 42.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 78.000,00 ;R$ 0,00 
MG;JOSENOPOLIS;313657;JAN/2025;3/12;ESTRATO 1;BOM;BOM;2;2;2;2;2;0;0;0;R$ 36.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 60.000,00 ;R$ 0,00 
MG;JUATUBA;313665;JAN/2025;3/12;ESTRATO 3;BOM;BOM;16;13;13;13;13;0;0;0;R$ 182.000,00 ;R$ 78.000,00 ;R$ 78.000,00 ;R$ 0,00 ;R$ 338.000,00 ;R$ 0,00 
MG;JUIZ DE FORA;313670;JAN/2025;3/12;ESTRATO 4;BOM;BOM;283;220;220;219;206;6;7;0;R$ 2.568.000,00 ;R$ 1.284.000,00 ;R$ 1.284.000,00 ;R$ 0,00 ;R$ 5.136.000,00 ;R$ 0,00 
MG;JURAMENTO;313680;JAN/2025;3/12;ESTRATO 3;BOM;BOM;2;2;2;2;2;0;0;0;R$ 28.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 52.000,00 ;R$ 0,00 
MG;JURUAIA;313690;JAN/2025;3/12;ESTRATO 3;BOM;BOM;6;5;5;5;5;0;0;0;R$ 70.000,00 ;R$ 30.000,00 ;R$ 30.000,00 ;R$ 0,00 ;R$ 130.000,00 ;R$ 0,00 
